ID,KEY,VALUE
763,"IP Address
(Primary)",172.29.61.211
763,"IP Address
(BAK)",-
763,"IP Address
(Management iDRAC, iLO)",-
763,Operating System,Ubuntu 22.04 LTS
763,Service Pack,-
763,Database Vsersion,-
763,Service patch,-
763,เลขที่สัญญา,-
763,Delivery Date,-
763,MA Status,-
763,MA Start Date,-
763,MA Expired Date,-
763,Vender,-
763,ประเภทการรับประกัน,-
763,Owner,ภูมินทร์
763,Type of Asset,-
763, ISO Scope,No
763,System Doc,-
763,HealthCheck,-
763,Allow port firewall Server,-
763,Deploy App,
764,CI Name,SIA09-SIRP22
764,Primary Capability,VM
764,Group (ห้ามแก้),ระบบสนับสนุน - Reverse Proxy
764,System (ห้ามแก้),Reverse Proxy Intranet
764,System Detail,"Reverse Proxy Intranet (GET, POST ได้ เอาไว้ใช้ Web API กับ Server to Server เป็นหลัก)"
764,Server Type (ห้ามแก้),
764,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
764,SAP ID,-
764,รหัสครุภัณฑ์,-
764,Serial Number,-
764,Organization,Siriraj
764,"Status
(Active / Inactive)",Active 
764,Product Name,-
764,Model/Version,-
764,DC Room - Building,ตึกศรีสวรินทิรา
764,Floor,7
764,Rack Number,-
764,Unit,-
764,Is Virtual?,Y
764,VM Cluster Group,ESXD Cluster
764,"IP Address
(Primary)",172.29.61.212
764,"IP Address
(BAK)",-
764,"IP Address
(Management iDRAC, iLO)",-
764,Operating System,Ubuntu 22.04 LTS
764,Service Pack,-
764,Database Vsersion,-
764,Service patch,-
764,เลขที่สัญญา,-
764,Delivery Date,-
764,MA Status,-
764,MA Start Date,-
764,MA Expired Date,-
764,Vender,-
764,ประเภทการรับประกัน,-
764,Owner,ภูมินทร์
764,Type of Asset,-
764, ISO Scope,No
764,System Doc,-
764,HealthCheck,-
764,Allow port firewall Server,-
764,Deploy App,
765,CI Name,SIA09-SIRU01
765,Primary Capability,VM
765,Group (ห้ามแก้),ระบบสนับสนุน - Reverse Proxy
765,System (ห้ามแก้),Reverse Proxy Internet
765,System Detail,"Reverse Proxy Internet (GET, POST ได้ เอาไว้ใช้ Web API กับ Server to Server เป็นหลัก)"
765,Server Type (ห้ามแก้),
765,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
765,SAP ID,-
765,รหัสครุภัณฑ์,-
765,Serial Number,-
765,Organization,Siriraj
765,"Status
(Active / Inactive)",Active 
765,Product Name,-
765,Model/Version,-
765,DC Room - Building,ตึกศรีสวรินทิรา
765,Floor,7
765,Rack Number,-
765,Unit,-
765,Is Virtual?,Y
765,VM Cluster Group,ESXA Cluster
765,"IP Address
(Primary)",172.30.216.151
765,"IP Address
(BAK)",-
765,"IP Address
(Management iDRAC, iLO)",-
765,Operating System,Ubuntu 22.04 LTS
765,Service Pack,-
765,Database Vsersion,-
765,Service patch,-
765,เลขที่สัญญา,-
765,Delivery Date,-
765,MA Status,-
765,MA Start Date,-
765,MA Expired Date,-
765,Vender,-
765,ประเภทการรับประกัน,-
765,Owner,ภูมินทร์
765,Type of Asset,-
765, ISO Scope,No
765,System Doc,-
765,HealthCheck,-
765,Allow port firewall Server,-
765,Deploy App,
766,CI Name,SIA09-SIRU11
766,Primary Capability,VM
766,Group (ห้ามแก้),ระบบสนับสนุน - Reverse Proxy
766,System (ห้ามแก้),Reverse Proxy Internet
766,System Detail,Reverse Proxy Internet (GET ได้เท่านั้นเอาไว้ใช้กับ Client to Server เป็นหลัก)
766,Server Type (ห้ามแก้),
766,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
766,SAP ID,-
766,รหัสครุภัณฑ์,-
766,Serial Number,-
766,Organization,Siriraj
766,"Status
(Active / Inactive)",Active 
766,Product Name,-
766,Model/Version,-
766,DC Room - Building,ตึกศรีสวรินทิรา
766,Floor,7
766,Rack Number,-
766,Unit,-
766,Is Virtual?,Y
766,VM Cluster Group,ESXA Cluster
766,"IP Address
(Primary)",172.30.216.152
766,"IP Address
(BAK)",-
766,"IP Address
(Management iDRAC, iLO)",-
766,Operating System,Ubuntu 22.04 LTS
766,Service Pack,-
766,Database Vsersion,-
766,Service patch,-
766,เลขที่สัญญา,-
766,Delivery Date,-
766,MA Status,-
766,MA Start Date,-
766,MA Expired Date,-
766,Vender,-
766,ประเภทการรับประกัน,-
766,Owner,ภูมินทร์
766,Type of Asset,-
766, ISO Scope,No
766,System Doc,-
766,HealthCheck,-
766,Allow port firewall Server,-
766,Deploy App,
767,CI Name,SIA09-SIRU21
767,Primary Capability,VM
767,Group (ห้ามแก้),ระบบสนับสนุน - Reverse Proxy
767,System (ห้ามแก้),Reverse Proxy Intranet
767,System Detail,"Reverse Proxy Intranet (GET, POST ได้ เอาไว้ใช้ Web API กับ Server to Server เป็นหลัก)"
767,Server Type (ห้ามแก้),
767,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
767,SAP ID,-
767,รหัสครุภัณฑ์,-
767,Serial Number,-
767,Organization,Siriraj
767,"Status
(Active / Inactive)",Active 
767,Product Name,-
767,Model/Version,-
767,DC Room - Building,ตึกศรีสวรินทิรา
767,Floor,7
767,Rack Number,-
767,Unit,-
767,Is Virtual?,Y
767,VM Cluster Group,ESXA Cluster
767,"IP Address
(Primary)",172.29.66.151
767,"IP Address
(BAK)",-
767,"IP Address
(Management iDRAC, iLO)",-
767,Operating System,Ubuntu 22.04 LTS
767,Service Pack,-
767,Database Vsersion,-
767,Service patch,-
767,เลขที่สัญญา,-
767,Delivery Date,-
767,MA Status,-
767,MA Start Date,-
767,MA Expired Date,-
767,Vender,-
767,ประเภทการรับประกัน,-
767,Owner,ภูมินทร์
767,Type of Asset,-
767, ISO Scope,No
767,System Doc,-
767,HealthCheck,-
767,Allow port firewall Server,-
767,Deploy App,
768,CI Name,SIA09-SIRU31
768,Primary Capability,VM
768,Group (ห้ามแก้),ระบบสนับสนุน - Reverse Proxy
768,System (ห้ามแก้),Reverse Proxy Intranet
768,System Detail,Reverse Proxy Intranet (GET ได้เท่านั้นเอาไว้ใช้กับ Client to Server เป็นหลัก)
768,Server Type (ห้ามแก้),
768,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
768,SAP ID,-
768,รหัสครุภัณฑ์,-
768,Serial Number,-
768,Organization,Siriraj
768,"Status
(Active / Inactive)",Active 
768,Product Name,-
768,Model/Version,-
768,DC Room - Building,ตึกศรีสวรินทิรา
768,Floor,7
768,Rack Number,-
768,Unit,-
768,Is Virtual?,Y
768,VM Cluster Group,ESXA Cluster
768,"IP Address
(Primary)",172.29.66.152
768,"IP Address
(BAK)",-
768,"IP Address
(Management iDRAC, iLO)",-
768,Operating System,Ubuntu 22.04 LTS
768,Service Pack,-
768,Database Vsersion,-
768,Service patch,-
768,เลขที่สัญญา,-
768,Delivery Date,-
768,MA Status,-
768,MA Start Date,-
768,MA Expired Date,-
768,Vender,-
768,ประเภทการรับประกัน,-
768,Owner,ภูมินทร์
768,Type of Asset,-
768, ISO Scope,No
768,System Doc,-
768,HealthCheck,-
768,Allow port firewall Server,-
768,Deploy App,
769,CI Name,SIA09-TBPR03
769,Primary Capability,VM
769,Group (ห้ามแก้),ระบบสำนักงาน -คลังข้อมูล
769,System (ห้ามแก้),ระบบ Tableau
769,System Detail,ระบบ Tableau
769,Server Type (ห้ามแก้),
769,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
769,SAP ID,-
769,รหัสครุภัณฑ์,-
769,Serial Number,-
769,Organization,Siriraj
769,"Status
(Active / Inactive)",Active 
769,Product Name,-
769,Model/Version,-
769,DC Room - Building,ตึกศรีสวรินทิรา
769,Floor,7
769,Rack Number,-
769,Unit,-
769,Is Virtual?,Y
769,VM Cluster Group,ESXD Cluster
769,"IP Address
(Primary)",172.29.32.103
769,"IP Address
(BAK)",-
769,"IP Address
(Management iDRAC, iLO)",-
769,Operating System,Windows 2019
769,Service Pack,-
769,Database Vsersion,-
769,Service patch,-
769,เลขที่สัญญา,-
769,Delivery Date,-
769,MA Status,-
769,MA Start Date,-
769,MA Expired Date,-
769,Vender,-
769,ประเภทการรับประกัน,-
769,Owner,พงษ์ศักดิ์ พลเทพ
769,Type of Asset,Hardware
769, ISO Scope,Implement & Certified
769,System Doc,-
769,HealthCheck,-
769,Allow port firewall Server,-
769,Deploy App,
770,CI Name,SIA09-TDOC01
770,Primary Capability,VM
770,Group (ห้ามแก้),ระบบสนับสนุน - การพัฒนาระบบ
770,System (ห้ามแก้),ระบบ เวชภัณฑ์ปลอดเชื้อ
770,System Detail,ระบบ เวชภัณฑ์ปลอดเชื้อ
770,Server Type (ห้ามแก้),
770,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
770,SAP ID,-
770,รหัสครุภัณฑ์,-
770,Serial Number,-
770,Organization,Siriraj
770,"Status
(Active / Inactive)",Active 
770,Product Name,-
770,Model/Version,-
770,DC Room - Building,ตึกศรีสวรินทิรา
770,Floor,7
770,Rack Number,-
770,Unit,-
770,Is Virtual?,Y
770,VM Cluster Group,ESXD Cluster
770,"IP Address
(Primary)",172.29.61.150
770,"IP Address
(BAK)",-
770,"IP Address
(Management iDRAC, iLO)",-
770,Operating System,Windows 2K22
770,Service Pack,-
770,Database Vsersion,-
770,Service patch,-
770,เลขที่สัญญา,-
770,Delivery Date,-
770,MA Status,-
770,MA Start Date,-
770,MA Expired Date,-
770,Vender,-
770,ประเภทการรับประกัน,-
770,Owner,พงษ์ศักดิ์ พลเทพ
770,Type of Asset,Hardware
770, ISO Scope,Implement & Certified
770,System Doc,-
770,HealthCheck,-
770,Allow port firewall Server,-
770,Deploy App,
771,CI Name,SIA09-TDOC02
771,Primary Capability,VM
771,Group (ห้ามแก้),ระบบสนับสนุน - การพัฒนาระบบ
771,System (ห้ามแก้),ระบบ เวชภัณฑ์ปลอดเชื้อ
771,System Detail,ระบบ เวชภัณฑ์ปลอดเชื้อ
771,Server Type (ห้ามแก้),
771,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
771,SAP ID,-
771,รหัสครุภัณฑ์,-
771,Serial Number,-
771,Organization,Siriraj
771,"Status
(Active / Inactive)",Active 
771,Product Name,-
771,Model/Version,-
771,DC Room - Building,ตึกศรีสวรินทิรา
771,Floor,7
771,Rack Number,-
771,Unit,-
771,Is Virtual?,Y
771,VM Cluster Group,ESXD Cluster
771,"IP Address
(Primary)",172.29.41.150
771,"IP Address
(BAK)",-
771,"IP Address
(Management iDRAC, iLO)",-
771,Operating System,Windows 2K22
771,Service Pack,-
771,Database Vsersion,-
771,Service patch,-
771,เลขที่สัญญา,-
771,Delivery Date,-
771,MA Status,-
771,MA Start Date,-
771,MA Expired Date,-
771,Vender,-
771,ประเภทการรับประกัน,-
771,Owner,พงษ์ศักดิ์ พลเทพ
771,Type of Asset,Hardware
771, ISO Scope,Implement & Certified
771,System Doc,-
771,HealthCheck,-
771,Allow port firewall Server,-
771,Deploy App,
772,CI Name,SIA09-TDOCUT01
772,Primary Capability,VM
772,Group (ห้ามแก้),ระบบสนับสนุน - การพัฒนาระบบ
772,System (ห้ามแก้),ระบบ เวชภัณฑ์ปลอดเชื้อ
772,System Detail,ระบบ เวชภัณฑ์ปลอดเชื้อ
772,Server Type (ห้ามแก้),
772,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
772,SAP ID,-
772,รหัสครุภัณฑ์,-
772,Serial Number,-
772,Organization,Siriraj
772,"Status
(Active / Inactive)",Active 
772,Product Name,-
772,Model/Version,-
772,DC Room - Building,ตึกศรีสวรินทิรา
772,Floor,7
772,Rack Number,-
772,Unit,-
772,Is Virtual?,Y
772,VM Cluster Group,ESXA Cluster
772,"IP Address
(Primary)",172.29.38.151
772,"IP Address
(BAK)",-
772,"IP Address
(Management iDRAC, iLO)",-
772,Operating System,Windows 2K22
772,Service Pack,-
772,Database Vsersion,-
772,Service patch,-
772,เลขที่สัญญา,-
772,Delivery Date,-
772,MA Status,-
772,MA Start Date,-
772,MA Expired Date,-
772,Vender,-
772,ประเภทการรับประกัน,-
772,Owner,พงษ์ศักดิ์ พลเทพ
772,Type of Asset,Hardware
772, ISO Scope,No
772,System Doc,-
772,HealthCheck,-
772,Allow port firewall Server,-
772,Deploy App,
773,CI Name,SIA09-TMDSX3
773,Primary Capability,VM
773,Group (ห้ามแก้),ระบบสนับสนุน - ความมั่นคงปลอดภัย
773,System (ห้ามแก้),Trend Micro Deep Security Manager
773,System Detail,Trend Micro Deep Security Manager
773,Server Type (ห้ามแก้),
773,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
773,SAP ID,-
773,รหัสครุภัณฑ์,-
773,Serial Number,-
773,Organization,Siriraj
773,"Status
(Active / Inactive)",Active
773,Product Name,-
773,Model/Version,-
773,DC Room - Building,ตึกศรีสวรินทิรา
773,Floor,7
773,Rack Number,-
773,Unit,-
773,Is Virtual?,Y
773,VM Cluster Group,ESXC Cluster
773,"IP Address
(Primary)",172.29.31.201
773,"IP Address
(BAK)",-
773,"IP Address
(Management iDRAC, iLO)",-
773,Operating System,Other 3.x Linux (64-bit)
773,Service Pack,-
773,Database Vsersion,-
773,Service patch,-
773,เลขที่สัญญา,-
773,Delivery Date,-
773,MA Status,-
773,MA Start Date,-
773,MA Expired Date,-
773,Vender,-
773,ประเภทการรับประกัน,-
773,Owner,พงษ์ศักดิ์ พลเทพ
773,Type of Asset,Hardware
773, ISO Scope,Implement & Certified
773,System Doc,-
773,HealthCheck,-
773,Allow port firewall Server,-
773,Deploy App,
774,CI Name,SIA09-VCDC01-Passive
774,Primary Capability,VM
774,Group (ห้ามแก้),ระบบสนับสนุน - Equipments
774,System (ห้ามแก้),database vcenter
774,System Detail,database vcenter
774,Server Type (ห้ามแก้),
774,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
774,SAP ID,-
774,รหัสครุภัณฑ์,-
774,Serial Number,-
774,Organization,Siriraj
774,"Status
(Active / Inactive)",Active 
774,Product Name,-
774,Model/Version,-
774,DC Room - Building,ตึกศรีสวรินทิรา
774,Floor,7
774,Rack Number,-
774,Unit,-
774,Is Virtual?,Y
774,VM Cluster Group,ESXD Cluster
774,"IP Address
(Primary)",99.99.99.2
774,"IP Address
(BAK)",-
774,"IP Address
(Management iDRAC, iLO)",-
774,Operating System,VMware Photon OS (64-bit)
774,Service Pack,-
774,Database Vsersion,-
774,Service patch,-
774,เลขที่สัญญา,-
774,Delivery Date,-
774,MA Status,-
774,MA Start Date,-
774,MA Expired Date,-
774,Vender,-
774,ประเภทการรับประกัน,-
774,Owner,พงษ์ศักดิ์ พลเทพ
774,Type of Asset,Hardware
774, ISO Scope,Implement & Certified
774,System Doc,-
774,HealthCheck,-
774,Allow port firewall Server,-
774,Deploy App,
775,CI Name,SIA09-VCDC01-Witness
775,Primary Capability,VM
775,Group (ห้ามแก้),ระบบสนับสนุน - Equipments
775,System (ห้ามแก้),database vcenter
775,System Detail,database vcenter
775,Server Type (ห้ามแก้),
775,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
775,SAP ID,-
775,รหัสครุภัณฑ์,-
775,Serial Number,-
775,Organization,Siriraj
775,"Status
(Active / Inactive)",Active 
775,Product Name,-
775,Model/Version,-
775,DC Room - Building,ตึกศรีสวรินทิรา
775,Floor,7
775,Rack Number,-
775,Unit,-
775,Is Virtual?,Y
775,VM Cluster Group,ESXD Cluster
775,"IP Address
(Primary)",99.99.99.3
775,"IP Address
(BAK)",-
775,"IP Address
(Management iDRAC, iLO)",-
775,Operating System,VMware Photon OS (64-bit)
775,Service Pack,-
775,Database Vsersion,-
775,Service patch,-
775,เลขที่สัญญา,-
775,Delivery Date,-
775,MA Status,-
775,MA Start Date,-
775,MA Expired Date,-
775,Vender,-
775,ประเภทการรับประกัน,-
775,Owner,พงษ์ศักดิ์ พลเทพ
775,Type of Asset,Hardware
775, ISO Scope,Implement & Certified
775,System Doc,-
775,HealthCheck,-
775,Allow port firewall Server,-
775,Deploy App,
776,CI Name,SIA09-SCDBUT01A
776,Primary Capability,VM
776,Group (ห้ามแก้),ระบบโรงพยาบาล -SiCare
776,System (ห้ามแก้),Database sql always on  สำหรับ sicare DEV
776,System Detail,Database sql always on  สำหรับ sicare Server A DEV
776,Server Type (ห้ามแก้),
776,"Environment(Production, UAT, Testing/Development, Not Used,..)",Development
776,SAP ID,-
776,รหัสครุภัณฑ์,-
776,Serial Number,-
776,Organization,Siriraj
776,"Status
(Active / Inactive)",Active 
776,Product Name,-
776,Model/Version,-
776,DC Room - Building,ตึกศรีสวรินทิรา
776,Floor,7
776,Rack Number,-
776,Unit,-
776,Is Virtual?,Y
776,VM Cluster Group, ESXA-Develop Cluster
776,"IP Address
(Primary)",172.29.46.61
776,"IP Address
(BAK)",172.29.46.59 (VIP)
776,"IP Address
(Management iDRAC, iLO)",-
776,Operating System,Microsoft Windows Server 2022 (64-bit)
776,Service Pack,-
776,Database Vsersion,MS SQL 2022
776,Service patch,Microsoft SQL Server 2022 (RTM) - 16.0.1000.6 (X64)   Oct  8 2022 05:58:25   Copyright (C) 2022 Microsoft Corporation  Enterprise Edition (64-bit) on Windows Server 2022 Standard 10.0 <X64> (Build 20348: ) (Hypervisor) 
776,เลขที่สัญญา,-
776,Delivery Date,-
776,MA Status,-
776,MA Start Date,-
776,MA Expired Date,-
776,Vender,-
776,ประเภทการรับประกัน,-
776,Owner,กรรณิกา ละมั่งทอง
776,Type of Asset,Hardware
776, ISO Scope,Implement & Certified
776,System Doc,-
776,HealthCheck,-
776,Allow port firewall Server,-
776,Deploy App,
777,CI Name,SIA09-SCDBUT01B
777,Primary Capability,VM
777,Group (ห้ามแก้),ระบบโรงพยาบาล -SiCare
777,System (ห้ามแก้),Database sql always on  สำหรับ sicare DEV
777,System Detail,Database sql always on  สำหรับ sicare Server B DEV
777,Server Type (ห้ามแก้),
777,"Environment(Production, UAT, Testing/Development, Not Used,..)",Development
777,SAP ID,-
777,รหัสครุภัณฑ์,-
777,Serial Number,-
777,Organization,Siriraj
777,"Status
(Active / Inactive)",Active 
777,Product Name,-
777,Model/Version,-
777,DC Room - Building,ตึกศรีสวรินทิรา
777,Floor,7
777,Rack Number,-
777,Unit,-
777,Is Virtual?,Y
777,VM Cluster Group, ESXA-Develop Cluster
777,"IP Address
(Primary)",172.29.46.62
777,"IP Address
(BAK)",-
777,"IP Address
(Management iDRAC, iLO)",-
777,Operating System,Microsoft Windows Server 2022 (64-bit)
777,Service Pack,-
777,Database Vsersion,MS SQL 2022
777,Service patch,Microsoft SQL Server 2022 (RTM) - 16.0.1000.6 (X64)   Oct  8 2022 05:58:25   Copyright (C) 2022 Microsoft Corporation  Enterprise Edition (64-bit) on Windows Server 2022 Standard 10.0 <X64> (Build 20348: ) (Hypervisor) 
777,เลขที่สัญญา,-
777,Delivery Date,-
777,MA Status,-
777,MA Start Date,-
777,MA Expired Date,-
777,Vender,-
777,ประเภทการรับประกัน,-
777,Owner,กรรณิกา ละมั่งทอง
777,Type of Asset,Hardware
777, ISO Scope,Implement & Certified
777,System Doc,-
777,HealthCheck,-
777,Allow port firewall Server,-
777,Deploy App,
778,CI Name,SIA09-SCWNUT01
778,Primary Capability,VM
778,Group (ห้ามแก้),ระบบโรงพยาบาล -SiCare
778,System (ห้ามแก้),Database sql always on  สำหรับ sicare DEV
778,System Detail,Witness Database sql always on  สำหรับ sicare Server DEV
778,Server Type (ห้ามแก้),
778,"Environment(Production, UAT, Testing/Development, Not Used,..)",Development
778,SAP ID,-
778,รหัสครุภัณฑ์,-
778,Serial Number,-
778,Organization,Siriraj
778,"Status
(Active / Inactive)",Active 
778,Product Name,-
778,Model/Version,-
778,DC Room - Building,ตึกศรีสวรินทิรา
778,Floor,7
778,Rack Number,-
778,Unit,-
778,Is Virtual?,Y
778,VM Cluster Group, ESXA-Develop Cluster
778,"IP Address
(Primary)",172.29.46.60
778,"IP Address
(BAK)",-
778,"IP Address
(Management iDRAC, iLO)",-
778,Operating System,Microsoft Windows Server 2022 (64-bit)
778,Service Pack,-
778,Database Vsersion,-
778,Service patch,-
778,เลขที่สัญญา,-
778,Delivery Date,-
778,MA Status,-
778,MA Start Date,-
778,MA Expired Date,-
778,Vender,-
778,ประเภทการรับประกัน,-
778,Owner,กรรณิกา ละมั่งทอง
778,Type of Asset,Hardware
778, ISO Scope,Implement & Certified
778,System Doc,-
778,HealthCheck,-
778,Allow port firewall Server,-
778,Deploy App,
779,CI Name,SIA09-ETPRX1
779,Primary Capability,VM
779,Group (ห้ามแก้),ระบบโรงพยาบาล - แลกเปลี่ยนข้อมูล
779,System (ห้ามแก้),SSIS server 
779,System Detail,SSIS server 
779,Server Type (ห้ามแก้),
779,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
779,SAP ID,-
779,รหัสครุภัณฑ์,-
779,Serial Number,-
779,Organization,Siriraj
779,"Status
(Active / Inactive)",Active 
779,Product Name,-
779,Model/Version,-
779,DC Room - Building,ตึกศรีสวรินทิรา
779,Floor,7
779,Rack Number,-
779,Unit,-
779,Is Virtual?,Y
779,VM Cluster Group,ESXD Cluster
779,"IP Address
(Primary)",172.29.51.211
779,"IP Address
(BAK)",-
779,"IP Address
(Management iDRAC, iLO)",-
779,Operating System,Microsoft Windows Server 2022 (64-bit)
779,Service Pack,-
779,Database Vsersion,MS SQL 2019
779,Service patch,Microsoft SQL Server 2019 (RTM-CU27) (KB5037331) - 15.0.4375.4 (X64)   Jun 10 2024 18:00:07   Copyright (C) 2019 Microsoft Corporation  Enterprise Edition (64-bit) on Windows Server 2022 Standard 10.0 <X64> (Build 20348: ) (Hypervisor) 
779,เลขที่สัญญา,-
779,Delivery Date,-
779,MA Status,-
779,MA Start Date,-
779,MA Expired Date,-
779,Vender,-
779,ประเภทการรับประกัน,-
779,Owner,กรรณิกา ละมั่งทอง
779,Type of Asset,Hardware
779, ISO Scope,Implement & Certified
779,System Doc,-
779,HealthCheck,-
779,Allow port firewall Server,-
779,Deploy App,
780,CI Name,SIA09-ETDVX1
780,Primary Capability,VM
780,Group (ห้ามแก้),ระบบโรงพยาบาล - แลกเปลี่ยนข้อมูล
780,System (ห้ามแก้),SSIS server  (Dev)
780,System Detail,SSIS server 
780,Server Type (ห้ามแก้),
780,"Environment(Production, UAT, Testing/Development, Not Used,..)",Development
780,SAP ID,-
780,รหัสครุภัณฑ์,-
780,Serial Number,-
780,Organization,Siriraj
780,"Status
(Active / Inactive)",Active 
780,Product Name,-
780,Model/Version,-
780,DC Room - Building,ตึกศรีสวรินทิรา
780,Floor,7
780,Rack Number,-
780,Unit,-
780,Is Virtual?,Y
780,VM Cluster Group, ESXA-Develop Cluster
780,"IP Address
(Primary)",172.29.56.211
780,"IP Address
(BAK)",-
780,"IP Address
(Management iDRAC, iLO)",-
780,Operating System,Microsoft Windows Server 2022 (64-bit)
780,Service Pack,-
780,Database Vsersion,MS SQL 2019
780,Service patch,Microsoft SQL Server 2019 (RTM-CU27) (KB5037331) - 15.0.4375.4 (X64)   Jun 10 2024 18:00:07   Copyright (C) 2019 Microsoft Corporation  Enterprise Edition (64-bit) on Windows Server 2022 Standard 10.0 <X64> (Build 20348: ) (Hypervisor) 
780,เลขที่สัญญา,-
780,Delivery Date,-
780,MA Status,-
780,MA Start Date,-
780,MA Expired Date,-
780,Vender,-
780,ประเภทการรับประกัน,-
780,Owner,กรรณิกา ละมั่งทอง
780,Type of Asset,Hardware
780, ISO Scope,Implement & Certified
780,System Doc,-
780,HealthCheck,-
780,Allow port firewall Server,-
780,Deploy App,
781,CI Name,SIA09-MRWSX1
781,Primary Capability,VM
781,Group (ห้ามแก้),ระบบโรงพยาบาล - แลกเปลี่ยนข้อมูลระหว่างองค์กร
781,System (ห้ามแก้),Api ตรวจสอบสิทธ์
781,System Detail,Api ตรวจสอบสิทธ์
781,Server Type (ห้ามแก้),
781,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
781,SAP ID,-
781,รหัสครุภัณฑ์,-
781,Serial Number,-
781,Organization,Siriraj
781,"Status
(Active / Inactive)",Active 
781,Product Name,-
781,Model/Version,-
781,DC Room - Building,ตึกศรีสวรินทิรา
781,Floor,7
781,Rack Number,-
781,Unit,-
781,Is Virtual?,Y
781,VM Cluster Group,ESXD Cluster
781,"IP Address
(Primary)",172.29.61.122
781,"IP Address
(BAK)",-
781,"IP Address
(Management iDRAC, iLO)",-
781,Operating System,Microsoft Windows Server 2022 (64-bit)
781,Service Pack,-
781,Database Vsersion,-
781,Service patch,-
781,เลขที่สัญญา,-
781,Delivery Date,-
781,MA Status,-
781,MA Start Date,-
781,MA Expired Date,-
781,Vender,-
781,ประเภทการรับประกัน,-
781,Owner,กรรณิกา ละมั่งทอง
781,Type of Asset,Hardware
781, ISO Scope,Implement & Certified
781,System Doc,-
781,HealthCheck,-
781,Allow port firewall Server,-
781,Deploy App,
782,CI Name,SIA09-S4DPDQ01
782,Primary Capability,VM
782,Group (ห้ามแก้),ระบบ SAP S4 HANA
782,System (ห้ามแก้),DP Agent QAS/Dev
782,System Detail,DP Agent QAS/Dev
782,Server Type (ห้ามแก้),
782,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
782,SAP ID,-
782,รหัสครุภัณฑ์,-
782,Serial Number,-
782,Organization,Siriraj
782,"Status
(Active / Inactive)",Active 
782,Product Name,-
782,Model/Version,-
782,DC Room - Building,ตึกศรีสวรินทิรา
782,Floor,7
782,Rack Number,-
782,Unit,-
782,Is Virtual?,Y
782,VM Cluster Group,ESPR Cluster
782,"IP Address
(Primary)",172.30.216.183
782,"IP Address
(BAK)",-
782,"IP Address
(Management iDRAC, iLO)",-
782,Operating System,Microsoft Windows Server 2022 (64-bit)
782,Service Pack,-
782,Database Vsersion,-
782,Service patch,-
782,เลขที่สัญญา,-
782,Delivery Date,-
782,MA Status,-
782,MA Start Date,-
782,MA Expired Date,-
782,Vender,-
782,ประเภทการรับประกัน,-
782,Owner,Basis Team
782,Type of Asset,Hardware
782, ISO Scope,Implement & Certified
782,System Doc,-
782,HealthCheck,-
782,Allow port firewall Server,-
782,Deploy App,
783,CI Name,SIA09-S4CCDQ01
783,Primary Capability,VM
783,Group (ห้ามแก้),ระบบ SAP S4 HANA
783,System (ห้ามแก้),Cloud connection QAS/Dev
783,System Detail,Cloud connection QAS/Dev
783,Server Type (ห้ามแก้),
783,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
783,SAP ID,-
783,รหัสครุภัณฑ์,-
783,Serial Number,-
783,Organization,Siriraj
783,"Status
(Active / Inactive)",Active 
783,Product Name,-
783,Model/Version,-
783,DC Room - Building,ตึกศรีสวรินทิรา
783,Floor,7
783,Rack Number,-
783,Unit,-
783,Is Virtual?,Y
783,VM Cluster Group,ESPR Cluster
783,"IP Address
(Primary)",172.30.216.184
783,"IP Address
(BAK)",-
783,"IP Address
(Management iDRAC, iLO)",-
783,Operating System,Microsoft Windows Server 2022 (64-bit)
783,Service Pack,-
783,Database Vsersion,-
783,Service patch,-
783,เลขที่สัญญา,-
783,Delivery Date,-
783,MA Status,-
783,MA Start Date,-
783,MA Expired Date,-
783,Vender,-
783,ประเภทการรับประกัน,-
783,Owner,Basis Team
783,Type of Asset,Hardware
783, ISO Scope,Implement & Certified
783,System Doc,-
783,HealthCheck,-
783,Allow port firewall Server,-
783,Deploy App,
784,CI Name,SIA09-S4TLDQ01
784,Primary Capability,VM
784,Group (ห้ามแก้),ระบบ SAP S4 HANA
784,System (ห้ามแก้),ETL / SSIS DEV
784,System Detail,ETL / SSIS DEV
784,Server Type (ห้ามแก้),
784,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
784,SAP ID,-
784,รหัสครุภัณฑ์,-
784,Serial Number,-
784,Organization,Siriraj
784,"Status
(Active / Inactive)",Active 
784,Product Name,-
784,Model/Version,-
